Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
239.255.255.250-10.5.147.227-1900-63221-17,10.5.147.227,63221,239.255.255.250,1900,17,13/09/2023 08:41:35 AM,2989729,3,1,510.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,227.44536377711825,1.3379139045712838,996576.3333333334,71897.26153570338,1053324.0,915724.0,1969048.0,984524.0,97297.89309126894,1053324.0,915724.0,0,0,0,0,0,0,0,0,0,24,8,1.0034354284284628,0.33447847614282095,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.5,170.0,170.0,0,0,0,0,0,0,3,510,1,170,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.136.252-1900-50061-17,10.5.136.252,50061,239.255.255.250,1900,17,13/09/2023 08:41:52 AM,2714054,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,128.9583773941123,0.7369050136806415,2714054.0,0.0,2714054.0,2714054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.36845250684032077,0.36845250684032077,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.177.6-1900-63718-17,10.5.177.6,63718,239.255.255.250,1900,17,13/09/2023 08:42:06 AM,2013253,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,260.7719943792459,1.4901256821671194,1006626.5,12690.445401954968,1015600.0,997653.0,1015600.0,1015600.0,0.0,1015600.0,1015600.0,0,0,0,0,0,0,0,0,0,16,8,0.9934171214447463,0.4967085607223731,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.206.245-1900-37438-17,10.5.206.245,37438,239.255.255.250,1900,17,13/09/2023 08:41:35 AM,313976,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,796.2392029964075,6.369913623971259,313976.0,0.0,313976.0,313976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.1849568119856295,3.1849568119856295,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.171.67-1900-45522-17,10.5.171.67,45522,239.255.255.250,1900,17,13/09/2023 08:41:52 AM,255405,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,978.837532546348,7.830700260370784,255405.0,0.0,255405.0,255405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.915350130185392,3.915350130185392,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.206.157-1900-57296-17,10.5.206.157,57296,239.255.255.250,1900,17,13/09/2023 08:41:28 AM,902589,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,387.7733940918846,2.2158479662393407,902589.0,0.0,902589.0,902589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.1079239831196703,1.1079239831196703,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.114.25-1900-64666-17,10.5.114.25,64666,239.255.255.250,1900,17,13/09/2023 08:41:45 AM,2971086,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,176.70306413210523,1.0097317950406013,1485543.0,644698.9508925852,1941414.0,1029672.0,1029672.0,1029672.0,0.0,1029672.0,1029672.0,0,0,0,0,0,0,0,0,0,16,8,0.6731545300270675,0.33657726501353374,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.168.46-1900-56874-17,10.5.168.46,56874,239.255.255.250,1900,17,13/09/2023 08:41:41 AM,6033959,2,1,274.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,68.11448337650289,0.4971860100474663,3016979.5,70038.21956974635,3066504.0,2967455.0,3066504.0,3066504.0,0.0,3066504.0,3066504.0,0,0,0,0,0,0,0,0,0,16,8,0.33145734003164423,0.16572867001582212,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,182.66666666666666,137.0,137.0,0,0,0,0,0,0,2,274,1,137,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
10.5.254.223-77.74.181.38-52041-443-6,10.5.254.223,52041,77.74.181.38,443,6,13/09/2023 08:41:48 AM,488916,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,2.0453411219923257,4.090682243984651,488916.0,0.0,488916.0,488916.0,0,0,0,0,0,488916.0,488916.0,0.0,488916.0,488916.0,0,0,0,0,0,40,0.0,4.090682243984651,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,63756,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.206.251-1900-52630-17,10.5.206.251,52630,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,720842,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,485.5432952019999,2.7745331154399993,720842.0,0.0,720842.0,720842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.3872665577199996,1.3872665577199996,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.180.13-1900-53374-17,10.5.180.13,53374,239.255.255.250,1900,17,13/09/2023 08:41:38 AM,3070808,2,1,340.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,166.08006752620156,0.9769415736835386,1535404.0,717566.304693859,2042800.0,1028008.0,1028008.0,1028008.0,0.0,1028008.0,1028008.0,0,0,0,0,0,0,0,0,0,16,8,0.6512943824556925,0.32564719122784624,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,226.66666666666666,170.0,170.0,0,0,0,0,0,0,2,340,1,170,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.206.17-1900-57963-17,10.5.206.17,57963,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,3063582,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,228.4907014076986,1.3056611509011347,1021194.0,109450.03491548095,1128895.0,910075.0,2038970.0,1019485.0,154729.10585924034,1128895.0,910075.0,0,0,0,0,0,0,0,0,0,24,8,0.979245863175851,0.32641528772528366,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.105.166-1900-54331-17,10.5.105.166,54331,239.255.255.250,1900,17,13/09/2023 08:41:41 AM,3057877,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,228.91699044794805,1.3080970882739889,1019292.3333333334,6730.066963510343,1026477.0,1013135.0,2031400.0,1015700.0,3627.4577874869888,1018265.0,1013135.0,0,0,0,0,0,0,0,0,0,24,8,0.9810728162054916,0.3270242720684972,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.228.117-1900-60832-17,10.5.228.117,60832,239.255.255.250,1900,17,13/09/2023 08:41:43 AM,3064690,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,171.3060701082328,0.9788918291899017,1532345.0,676619.1652089084,2010787.0,1053903.0,2010787.0,2010787.0,0.0,2010787.0,2010787.0,0,0,0,0,0,0,0,0,0,16,8,0.6525945527932678,0.3262972763966339,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.180.220-1900-49943-17,10.5.180.220,49943,239.255.255.250,1900,17,13/09/2023 08:42:00 AM,2053334,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,170.45449011217855,0.9740256577838774,2053334.0,0.0,2053334.0,2053334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4870128288919387,0.4870128288919387,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.253.42-5355-57172-17,10.5.253.42,57172,224.0.0.252,5355,17,13/09/2023 08:42:00 AM,401997,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,109.45355313596868,4.975161506180394,401997.0,0.0,401997.0,401997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.487580753090197,2.487580753090197,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.223.89-1900-50052-17,10.5.223.89,50052,239.255.255.250,1900,17,13/09/2023 08:42:17 AM,754930,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,463.61914349674805,2.649252248552846,754930.0,0.0,754930.0,754930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.324626124276423,1.324626124276423,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.252.124-5355-52899-17,10.5.252.124,52899,224.0.0.252,5355,17,13/09/2023 08:42:17 AM,343118,1,1,43.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,250.64263606106357,5.82889851304799,343118.0,0.0,343118.0,343118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.914449256523995,2.914449256523995,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,64.5,43.0,43.0,0,0,0,0,0,0,1,43,1,43,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.153.226-5355-61979-17,10.5.153.226,61979,224.0.0.252,5355,17,13/09/2023 08:41:37 AM,399198,1,1,42.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,42.0,0.0,210.42189590128208,5.010045140506716,399198.0,0.0,399198.0,399198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.505022570253358,2.505022570253358,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,63.0,42.0,42.0,0,0,0,0,0,0,1,42,1,42,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.5.202.192-10.5.255.255-57621-57621-17,10.5.202.192,57621,10.5.255.255,57621,17,13/09/2023 08:41:46 AM,30935641,4,1,160.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,6.465034941412722,0.16162587353531804,7733910.25,1.3317352802380994E7,2.7601583E7,103879.0,3.0831762E7,1.0277254E7,1.5073693771290533E7,2.7601583E7,160111.0,0,0,0,0,0,0,0,0,0,32,8,0.12930069882825443,0.03232517470706361,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,48.0,40.0,40.0,0,0,0,0,0,0,4,160,1,40,-1,-1,4,0,3173947.0,0.0,3173947.0,3173947.0,2.7601583E7,0.0,2.7601583E7,2.7601583E7,No Label
239.255.255.250-10.5.217.109-1900-61832-17,10.5.217.109,61832,239.255.255.250,1900,17,13/09/2023 08:42:12 AM,3063635,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,228.48674858460618,1.3056385633406067,1021211.6666666666,51523.57722764728,1058902.0,962501.0,2021403.0,1010701.5,68165.80081316437,1058902.0,962501.0,0,0,0,0,0,0,0,0,0,24,8,0.9792289225054551,0.32640964083515167,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
10.3.119.100-10.5.254.223-0-0-0,10.5.254.223,0,10.3.119.100,0,0,13/09/2023 08:42:13 AM,1005867,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9883344418297846,1005867.0,0.0,1005867.0,1005867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941672209148923,0.9941672209148923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.199.9-1900-62155-17,10.5.199.9,62155,239.255.255.250,1900,17,13/09/2023 08:41:28 AM,16075592,8,1,1000.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,69.98187065210413,0.5598549652168331,2009449.0,135808.27134919708,2240339.0,1755358.0,1.4029503E7,2004214.7142857143,145815.48393970868,2240339.0,1755358.0,0,0,0,0,0,0,0,0,0,64,8,0.4976488579705183,0.062206107246314785,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,138.88888888888889,125.0,125.0,0,0,0,0,0,0,8,1000,1,125,-1,-1,8,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.252.124-5355-59621-17,10.5.252.124,59621,224.0.0.252,5355,17,13/09/2023 08:41:37 AM,514626,1,1,43.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,167.1116500137964,3.886317442181312,514626.0,0.0,514626.0,514626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.943158721090656,1.943158721090656,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,64.5,43.0,43.0,0,0,0,0,0,0,1,43,1,43,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.111.195-1900-56056-17,10.5.111.195,56056,239.255.255.250,1900,17,13/09/2023 08:41:57 AM,1842066,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,285.0060747009065,1.628606141148037,921033.0,89292.03011467485,984172.0,857894.0,984172.0,984172.0,0.0,984172.0,984172.0,0,0,0,0,0,0,0,0,0,16,8,1.0857374274320246,0.5428687137160123,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.148.155-1900-49407-17,10.5.148.155,49407,239.255.255.250,1900,17,13/09/2023 08:41:48 AM,926783,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,377.65043165444337,2.158002466596819,926783.0,0.0,926783.0,926783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.0790012332984096,1.0790012332984096,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.199.9-1900-51336-17,10.5.199.9,51336,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,3085014,3,1,510.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,220.42039355412973,1.29659055031841,1028338.0,2781.854956679086,1030150.0,1025135.0,2054864.0,1027432.0,3248.4485527709994,1029729.0,1025135.0,0,0,0,0,0,0,0,0,0,24,8,0.9724429127388077,0.3241476375796025,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.5,170.0,170.0,0,0,0,0,0,0,3,510,1,170,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.161.173-1900-60609-17,10.5.161.173,60609,239.255.255.250,1900,17,13/09/2023 08:41:59 AM,81289,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,4305.625607400755,24.60357489943289,81289.0,0.0,81289.0,81289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.301787449716445,12.301787449716445,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.177.175-1900-61294-17,10.5.177.175,61294,239.255.255.250,1900,17,13/09/2023 08:42:11 AM,3012996,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,174.24516992388973,0.9956866852793699,1506498.0,659816.8938743536,1973059.0,1039937.0,1973059.0,1973059.0,0.0,1973059.0,1973059.0,0,0,0,0,0,0,0,0,0,16,8,0.6637911235195799,0.33189556175978996,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.209.175-1900-56451-17,10.5.209.175,56451,239.255.255.250,1900,17,13/09/2023 08:41:48 AM,2944090,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,178.3233528866305,1.0189905879236028,1472045.0,666093.1736641654,1943044.0,1001046.0,1943044.0,1943044.0,0.0,1943044.0,1943044.0,0,0,0,0,0,0,0,0,0,16,8,0.6793270586157353,0.33966352930786764,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.222.58-1900-56031-17,10.5.222.58,56031,239.255.255.250,1900,17,13/09/2023 08:41:49 AM,1020428,1,1,176.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,176.0,0.0,344.95329410796256,1.9599618983406966,1020428.0,0.0,1020428.0,1020428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.9799809491703483,0.9799809491703483,176.0,176.0,176.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,264.0,176.0,176.0,0,0,0,0,0,0,1,176,1,176,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.5.166.245-10.5.255.255-57621-57621-17,10.5.166.245,57621,10.5.255.255,57621,17,13/09/2023 08:42:18 AM,136691,1,1,44.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,0.0,643.7878133893233,14.631541213393712,136691.0,0.0,136691.0,136691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.315770606696856,7.315770606696856,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,66.0,44.0,44.0,0,0,0,0,0,0,1,44,1,44,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.5.254.223-20.198.119.143-49456-443-6,10.5.254.223,49456,20.198.119.143,443,6,13/09/2023 08:41:40 AM,345580,1,2,0.0,268.0,0.0,0.0,0.0,0.0,169.0,99.0,134.0,49.49747468305833,775.5078418889982,8.681057931593264,172790.0,171800.07777064596,294271.0,51309.0,0,0,0,0,0,294271.0,294271.0,0.0,294271.0,294271.0,0,1,0,0,20,40,2.8936859771977543,5.787371954395509,0.0,169.0,91.75,69.5,4830.249999999999,0,0,0,1,1,0,0,0,2.0,122.33333333333333,0.0,134.0,0,0,0,0,0,0,1,0,2,268,-1,7238,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.96.85-1900-51443-17,10.5.96.85,51443,239.255.255.250,1900,17,13/09/2023 08:41:31 AM,2965340,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,236.06062036731035,1.3489178306703449,988446.6666666666,59552.782313955184,1044546.0,925956.0,2039384.0,1019692.0,35148.8638792209,1044546.0,994838.0,0,0,0,0,0,0,0,0,0,24,8,1.0116883730027586,0.3372294576675862,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.213.119-1900-56204-17,10.5.213.119,56204,239.255.255.250,1900,17,13/09/2023 08:41:31 AM,1015193,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,344.76203047105327,1.970068745548876,1015193.0,0.0,1015193.0,1015193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.985034372774438,0.985034372774438,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.130.55-1900-56190-17,10.5.130.55,56190,239.255.255.250,1900,17,13/09/2023 08:41:57 AM,2906256,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,180.64478834624342,1.0322559334071053,1453128.0,846302.1652766818,2051554.0,854702.0,2051554.0,2051554.0,0.0,2051554.0,2051554.0,0,0,0,0,0,0,0,0,0,16,8,0.6881706222714035,0.34408531113570173,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.183.0-1900-49554-17,10.5.183.0,49554,239.255.255.250,1900,17,13/09/2023 08:41:38 AM,3269244,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,214.11678051561768,1.2235244600892439,1089748.0,62718.79216789813,1155754.0,1030937.0,2186691.0,1093345.5,88258.94710736131,1155754.0,1030937.0,0,0,0,0,0,0,0,0,0,24,8,0.9176433450669329,0.30588111502231097,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.253.223-1900-58255-17,10.5.253.223,58255,239.255.255.250,1900,17,13/09/2023 08:41:49 AM,2870020,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,182.92555452575246,1.0452888830042997,1435010.0,590137.1774426688,1852300.0,1017720.0,1017720.0,1017720.0,0.0,1017720.0,1017720.0,0,0,0,0,0,0,0,0,0,16,8,0.6968592553361997,0.3484296276680999,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.95.28-1900-1900-17,10.5.95.28,1900,239.255.255.250,1900,17,13/09/2023 08:41:27 AM,2437597,3,1,1375.0,518.0,490.0,438.0,458.3333333333333,27.79088579612628,518.0,518.0,518.0,0.0,776.5844805355439,1.6409603392193215,812532.3333333333,492222.1113748684,1347940.0,379642.0,1727582.0,863791.0,684690.0820093716,1347940.0,379642.0,0,0,0,0,0,0,0,0,0,24,8,1.230720254414491,0.4102400848048304,438.0,518.0,482.2,38.13397435358659,1454.1999999999998,0,0,0,0,0,0,0,0,0.0,602.75,458.3333333333333,518.0,0,0,0,0,0,0,3,1375,1,518,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.97.108-1900-64250-17,10.5.97.108,64250,239.255.255.250,1900,17,13/09/2023 08:42:11 AM,2067367,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,253.9462030689278,1.451121160393873,1033683.5,12089.404637946403,1042232.0,1025135.0,1042232.0,1042232.0,0.0,1042232.0,1042232.0,0,0,0,0,0,0,0,0,0,16,8,0.9674141069292487,0.48370705346462434,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.213.133-1900-63423-17,10.5.213.133,63423,239.255.255.250,1900,17,13/09/2023 08:42:05 AM,2968631,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,176.84919412348657,1.0105668235627803,1484315.5,799499.4745367254,2049647.0,918984.0,918984.0,918984.0,0.0,918984.0,918984.0,0,0,0,0,0,0,0,0,0,16,8,0.6737112157085202,0.3368556078542601,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
